gobinath,htc,1453019100000,0770000022,MISSED,1453019100000,1453019100000
gobinath,htc,1453022580000,0770000021,MISSED,1453022580000,1453022580000
gobinath,htc,1453023180000,0770000093,INCOMING,1453023180000,1453026480000
gobinath,htc,1453033740000,0770000071,MISSED,1453033740000,1453033740000
gobinath,htc,1453040400000,0770000034,MISSED,1453040400000,1453040400000
gobinath,htc,1453045980000,0770000096,INCOMING,1453045980000,1453047060000
gobinath,htc,1453052640000,0770000004,MISSED,1453052640000,1453052640000
gobinath,htc,1453055220000,0770000096,MISSED,1453055220000,1453055220000
gobinath,htc,1453059540000,0770000093,OUTGOING,1453059540000,1453063020000
gobinath,htc,1453064700000,0770000078,MISSED,1453064700000,1453064700000
gobinath,htc,1453071360000,0770000050,INCOMING,1453071360000,1453072440000
gobinath,htc,1453079100000,0770000080,OUTGOING,1453079100000,1453080480000
gobinath,htc,1453081740000,0770000042,OUTGOING,1453081740000,1453084800000
gobinath,htc,1453090020000,0770000089,INCOMING,1453090020000,1453092600000
gobinath,htc,1453095420000,0770000063,MISSED,1453095420000,1453095420000
gobinath,htc,1453095720000,0770000026,MISSED,1453095720000,1453095720000
gobinath,htc,1453098600000,0770000098,INCOMING,1453098600000,1453099440000
gobinath,htc,1453100760000,0770000020,MISSED,1453100760000,1453100760000
gobinath,htc,1453107060000,0770000092,MISSED,1453107060000,1453107060000
gobinath,htc,1453112820000,0770000059,OUTGOING,1453112820000,1453116240000
gobinath,htc,1453116900000,0770000000,INCOMING,1453116900000,1453118460000
gobinath,htc,1453120800000,0770000008,INCOMING,1453120800000,1453121880000
gobinath,htc,1453129140000,0770000074,MISSED,1453129140000,1453129140000
gobinath,htc,1453135080000,0770000053,INCOMING,1453135080000,1453137720000
gobinath,htc,1453143780000,0770000005,INCOMING,1453143780000,1453144380000
gobinath,htc,1453145400000,0770000035,INCOMING,1453145400000,1453147560000
gobinath,htc,1453148340000,0770000024,INCOMING,1453148340000,1453151160000
gobinath,htc,1453153020000,0770000043,MISSED,1453153020000,1453153020000
gobinath,htc,1453158300000,0770000064,MISSED,1453158300000,1453158300000
gobinath,htc,1453159200000,0770000079,INCOMING,1453159200000,1453162320000
gobinath,htc,1453168140000,0770000012,OUTGOING,1453168140000,1453169640000
gobinath,htc,1453171800000,0770000066,INCOMING,1453171800000,1453171980000
gobinath,htc,1453172820000,0770000059,INCOMING,1453172820000,1453176300000
gobinath,htc,1453177620000,0770000079,OUTGOING,1453177620000,1453178700000
gobinath,htc,1453179660000,0770000089,INCOMING,1453179660000,1453181700000
gobinath,htc,1453183020000,0770000024,OUTGOING,1453183020000,1453183740000
gobinath,htc,1453189560000,0770000003,OUTGOING,1453189560000,1453192140000
gobinath,htc,1453196520000,0770000098,MISSED,1453196520000,1453196520000
gobinath,htc,1453197960000,0770000006,MISSED,1453197960000,1453197960000
gobinath,htc,1453204680000,0770000053,MISSED,1453204680000,1453204680000
gobinath,htc,1453208880000,0770000053,OUTGOING,1453208880000,1453212120000
gobinath,htc,1453213740000,0770000049,INCOMING,1453213740000,1453214040000
gobinath,htc,1453217880000,0770000068,MISSED,1453217880000,1453217880000
gobinath,htc,1453224720000,0770000076,OUTGOING,1453224720000,1453224780000
gobinath,htc,1453229940000,0770000079,INCOMING,1453229940000,1453230660000
gobinath,htc,1453232700000,0770000047,MISSED,1453232700000,1453232700000
gobinath,htc,1453239480000,0770000058,INCOMING,1453239480000,1453241340000
gobinath,htc,1453243620000,0770000007,OUTGOING,1453243620000,1453246620000
gobinath,htc,1453251420000,0770000059,INCOMING,1453251420000,1453252140000
gobinath,htc,1453257300000,0770000071,INCOMING,1453257300000,1453258260000
gobinath,htc,1453262040000,0770000012,OUTGOING,1453262040000,1453262820000
gobinath,htc,1453263540000,0770000019,INCOMING,1453263540000,1453264020000
gobinath,htc,1453271340000,0770000016,INCOMING,1453271340000,1453273620000
gobinath,htc,1453280460000,0770000068,MISSED,1453280460000,1453280460000
gobinath,htc,1453284180000,0770000013,OUTGOING,1453284180000,1453285740000
gobinath,htc,1453292700000,0770000086,OUTGOING,1453292700000,1453295100000
gobinath,htc,1453298220000,0770000093,INCOMING,1453298220000,1453301760000
gobinath,htc,1453307760000,0770000009,INCOMING,1453307760000,1453310400000
gobinath,htc,1453314900000,0770000084,OUTGOING,1453314900000,1453318440000
gobinath,htc,1453325040000,0770000024,OUTGOING,1453325040000,1453328460000
gobinath,htc,1453331220000,0770000031,OUTGOING,1453331220000,1453332300000
gobinath,htc,1453333260000,0770000045,INCOMING,1453333260000,1453334400000
gobinath,htc,1453341660000,0770000024,INCOMING,1453341660000,1453345080000
gobinath,htc,1453351080000,0770000049,INCOMING,1453351080000,1453352400000
gobinath,htc,1453353000000,0770000006,INCOMING,1453353000000,1453354320000
gobinath,htc,1453355460000,0770000051,OUTGOING,1453355460000,1453358760000
gobinath,htc,1453362240000,0770000071,MISSED,1453362240000,1453362240000
gobinath,htc,1453363920000,0770000047,MISSED,1453363920000,1453363920000
gobinath,htc,1453366440000,0770000065,OUTGOING,1453366440000,1453369380000
gobinath,htc,1453372560000,0770000098,INCOMING,1453372560000,1453375140000
gobinath,htc,1453377840000,0770000037,MISSED,1453377840000,1453377840000
gobinath,htc,1453378200000,0770000030,INCOMING,1453378200000,1453378680000
gobinath,htc,1453380900000,0770000091,OUTGOING,1453380900000,1453384080000
gobinath,htc,1453384440000,0770000078,OUTGOING,1453384440000,1453385220000
gobinath,htc,1453387500000,0770000052,MISSED,1453387500000,1453387500000
gobinath,htc,1453388160000,0770000052,MISSED,1453388160000,1453388160000
gobinath,htc,1453394940000,0770000072,MISSED,1453394940000,1453394940000
gobinath,htc,1453399440000,0770000061,INCOMING,1453399440000,1453401300000
gobinath,htc,1453408560000,0770000031,MISSED,1453408560000,1453408560000
gobinath,htc,1453410900000,0770000092,OUTGOING,1453410900000,1453413960000
gobinath,htc,1453415280000,0770000080,MISSED,1453415280000,1453415280000
gobinath,htc,1453419840000,0770000012,INCOMING,1453419840000,1453421160000
gobinath,htc,1453422300000,0770000063,INCOMING,1453422300000,1453423800000
gobinath,htc,1453430040000,0770000036,OUTGOING,1453430040000,1453431660000
gobinath,htc,1453436580000,0770000077,MISSED,1453436580000,1453436580000
gobinath,htc,1453439820000,0770000025,INCOMING,1453439820000,1453440840000
gobinath,htc,1453443420000,0770000093,INCOMING,1453443420000,1453443780000
gobinath,htc,1453445460000,0770000097,OUTGOING,1453445460000,1453448280000
gobinath,htc,1453452540000,0770000086,MISSED,1453452540000,1453452540000
gobinath,htc,1453456140000,0770000074,MISSED,1453456140000,1453456140000
gobinath,htc,1453458780000,0770000032,INCOMING,1453458780000,1453461480000
gobinath,htc,1453466220000,0770000023,OUTGOING,1453466220000,1453469040000
gobinath,htc,1453476480000,0770000085,INCOMING,1453476480000,1453477560000
gobinath,htc,1453481760000,0770000038,OUTGOING,1453481760000,1453482120000
gobinath,htc,1453483440000,0770000015,INCOMING,1453483440000,1453483740000
gobinath,htc,1453490580000,0770000098,INCOMING,1453490580000,1453492560000
gobinath,htc,1453495560000,0770000014,INCOMING,1453495560000,1453495620000
gobinath,htc,1453499880000,0770000015,INCOMING,1453499880000,1453501860000
gobinath,htc,1453505340000,0770000041,MISSED,1453505340000,1453505340000
gobinath,htc,1453510440000,0770000015,MISSED,1453510440000,1453510440000
gobinath,htc,1453510800000,0770000056,OUTGOING,1453510800000,1453511760000
gobinath,htc,1453512840000,0770000086,OUTGOING,1453512840000,1453516140000
gobinath,htc,1453519740000,0770000018,INCOMING,1453519740000,1453521720000
gobinath,htc,1453523520000,0770000042,OUTGOING,1453523520000,1453524000000
gobinath,htc,1453527420000,0770000061,MISSED,1453527420000,1453527420000
gobinath,htc,1453532400000,0770000095,OUTGOING,1453532400000,1453535640000
gobinath,htc,1453541400000,0770000024,MISSED,1453541400000,1453541400000
gobinath,htc,1453548720000,0770000000,MISSED,1453548720000,1453548720000
gobinath,htc,1453549560000,0770000079,INCOMING,1453549560000,1453551420000
gobinath,htc,1453551780000,0770000093,MISSED,1453551780000,1453551780000
gobinath,htc,1453556340000,0770000050,INCOMING,1453556340000,1453557900000
gobinath,htc,1453563060000,0770000043,OUTGOING,1453563060000,1453564020000
gobinath,htc,1453566840000,0770000075,OUTGOING,1453566840000,1453569240000
gobinath,htc,1453570320000,0770000099,INCOMING,1453570320000,1453571760000
gobinath,htc,1453576380000,0770000049,MISSED,1453576380000,1453576380000
gobinath,htc,1453581540000,0770000031,OUTGOING,1453581540000,1453584900000
gobinath,htc,1453588440000,0770000039,OUTGOING,1453588440000,1453591140000
gobinath,htc,1453592160000,0770000061,INCOMING,1453592160000,1453594440000
gobinath,htc,1453596420000,0770000025,INCOMING,1453596420000,1453596960000
gobinath,htc,1453597260000,0770000094,OUTGOING,1453597260000,1453600260000
gobinath,htc,1453605600000,0770000076,MISSED,1453605600000,1453605600000
gobinath,htc,1453609680000,0770000038,MISSED,1453609680000,1453609680000
gobinath,htc,1453612740000,0770000092,OUTGOING,1453612740000,1453614180000
gobinath,htc,1453616700000,0770000038,MISSED,1453616700000,1453616700000
gobinath,htc,1453617120000,0770000002,OUTGOING,1453617120000,1453617240000
gobinath,htc,1453619280000,0770000001,OUTGOING,1453619280000,1453620660000
gobinath,htc,1453628040000,0770000097,OUTGOING,1453628040000,1453630500000
gobinath,htc,1453632900000,0770000091,MISSED,1453632900000,1453632900000
gobinath,htc,1453633200000,0770000065,INCOMING,1453633200000,1453633380000
gobinath,htc,1453639440000,0770000049,INCOMING,1453639440000,1453640400000
gobinath,htc,1453646040000,0770000038,INCOMING,1453646040000,1453648860000
gobinath,htc,1453656240000,0770000090,OUTGOING,1453656240000,1453656540000
gobinath,htc,1453657380000,0770000080,OUTGOING,1453657380000,1453659060000
gobinath,htc,1453660980000,0770000099,OUTGOING,1453660980000,1453663020000
gobinath,htc,1453670280000,0770000082,INCOMING,1453670280000,1453672140000
gobinath,htc,1453672800000,0770000052,MISSED,1453672800000,1453672800000
gobinath,htc,1453675200000,0770000061,OUTGOING,1453675200000,1453677660000
gobinath,htc,1453679160000,0770000024,MISSED,1453679160000,1453679160000
gobinath,htc,1453679580000,0770000093,MISSED,1453679580000,1453679580000
gobinath,htc,1453685220000,0770000014,OUTGOING,1453685220000,1453687860000
gobinath,htc,1453693620000,0770000042,OUTGOING,1453693620000,1453696380000
gobinath,htc,1453701360000,0770000072,OUTGOING,1453701360000,1453702920000
gobinath,htc,1453706220000,0770000078,OUTGOING,1453706220000,1453708320000
gobinath,htc,1453709820000,0770000032,OUTGOING,1453709820000,1453711380000
gobinath,htc,1453718520000,0770000071,INCOMING,1453718520000,1453718700000
gobinath,htc,1453719780000,0770000065,INCOMING,1453719780000,1453720140000
gobinath,htc,1453721280000,0770000006,OUTGOING,1453721280000,1453723980000
gobinath,htc,1453728720000,0770000096,OUTGOING,1453728720000,1453731660000
gobinath,htc,1453737360000,0770000071,INCOMING,1453737360000,1453738680000
gobinath,htc,1453739880000,0770000073,MISSED,1453739880000,1453739880000
gobinath,htc,1453740180000,0770000001,INCOMING,1453740180000,1453741080000
gobinath,htc,1453743120000,0770000032,INCOMING,1453743120000,1453744740000
gobinath,htc,1453745040000,0770000003,MISSED,1453745040000,1453745040000
gobinath,htc,1453746120000,0770000001,MISSED,1453746120000,1453746120000
gobinath,htc,1453753440000,0770000062,OUTGOING,1453753440000,1453754700000
gobinath,htc,1453761660000,0770000012,INCOMING,1453761660000,1453762260000
gobinath,htc,1453769580000,0770000032,INCOMING,1453769580000,1453769700000
gobinath,htc,1453772640000,0770000010,INCOMING,1453772640000,1453775940000
gobinath,htc,1453777740000,0770000009,OUTGOING,1453777740000,1453780080000
gobinath,htc,1453787460000,0770000043,MISSED,1453787460000,1453787460000
gobinath,htc,1453787760000,0770000083,OUTGOING,1453787760000,1453789020000
gobinath,htc,1453792260000,0770000081,MISSED,1453792260000,1453792260000
gobinath,htc,1453796760000,0770000057,OUTGOING,1453796760000,1453798440000
gobinath,htc,1453805040000,0770000090,MISSED,1453805040000,1453805040000
gobinath,htc,1453810620000,0770000099,OUTGOING,1453810620000,1453812840000
gobinath,htc,1453814880000,0770000038,INCOMING,1453814880000,1453815060000
gobinath,htc,1453816500000,0770000015,INCOMING,1453816500000,1453818660000
gobinath,htc,1453822980000,0770000018,MISSED,1453822980000,1453822980000
gobinath,htc,1453829580000,0770000060,MISSED,1453829580000,1453829580000
gobinath,htc,1453832700000,0770000036,INCOMING,1453832700000,1453834980000
gobinath,htc,1453837020000,0770000002,INCOMING,1453837020000,1453837140000
gobinath,htc,1453841520000,0770000069,OUTGOING,1453841520000,1453844700000
gobinath,htc,1453849620000,0770000037,INCOMING,1453849620000,1453853100000
gobinath,htc,1453859880000,0770000080,MISSED,1453859880000,1453859880000
gobinath,htc,1453866480000,0770000046,MISSED,1453866480000,1453866480000
gobinath,htc,1453869900000,0770000034,OUTGOING,1453869900000,1453871760000
gobinath,htc,1453877460000,0770000036,INCOMING,1453877460000,1453879560000
gobinath,htc,1453886340000,0770000088,OUTGOING,1453886340000,1453886460000
gobinath,htc,1453890000000,0770000001,MISSED,1453890000000,1453890000000
gobinath,htc,1453895460000,0770000088,INCOMING,1453895460000,1453896840000
gobinath,htc,1453899480000,0770000091,INCOMING,1453899480000,1453899900000
gobinath,htc,1453901580000,0770000050,OUTGOING,1453901580000,1453903860000
gobinath,htc,1453908600000,0770000019,MISSED,1453908600000,1453908600000
gobinath,htc,1453909920000,0770000037,MISSED,1453909920000,1453909920000
gobinath,htc,1453914660000,0770000061,INCOMING,1453914660000,1453916280000
gobinath,htc,1453923000000,0770000042,MISSED,1453923000000,1453923000000
gobinath,htc,1453928460000,0770000085,INCOMING,1453928460000,1453931100000
gobinath,htc,1453937220000,0770000084,INCOMING,1453937220000,1453938060000
gobinath,htc,1453939140000,0770000098,INCOMING,1453939140000,1453940340000
gobinath,htc,1453942020000,0770000091,OUTGOING,1453942020000,1453942800000
gobinath,htc,1453945500000,0770000028,MISSED,1453945500000,1453945500000
gobinath,htc,1453949340000,0770000038,OUTGOING,1453949340000,1453952340000
gobinath,htc,1453953900000,0770000078,MISSED,1453953900000,1453953900000
gobinath,htc,1453959360000,0770000086,OUTGOING,1453959360000,1453962600000
gobinath,htc,1453966920000,0770000054,INCOMING,1453966920000,1453966980000
gobinath,htc,1453971060000,0770000008,MISSED,1453971060000,1453971060000
gobinath,htc,1453977420000,0770000079,OUTGOING,1453977420000,1453980420000
gobinath,htc,1453986240000,0770000053,MISSED,1453986240000,1453986240000
gobinath,htc,1453991280000,0770000074,MISSED,1453991280000,1453991280000
gobinath,htc,1453993860000,0770000060,INCOMING,1453993860000,1453994580000
gobinath,htc,1454000760000,0770000040,INCOMING,1454000760000,1454001300000
gobinath,htc,1454007240000,0770000093,OUTGOING,1454007240000,1454007660000
gobinath,htc,1454012100000,0770000019,INCOMING,1454012100000,1454012700000
gobinath,htc,1454019540000,0770000010,MISSED,1454019540000,1454019540000
gobinath,htc,1454025180000,0770000096,MISSED,1454025180000,1454025180000
gobinath,htc,1454029560000,0770000079,MISSED,1454029560000,1454029560000
gobinath,htc,1454031120000,0770000001,INCOMING,1454031120000,1454033520000
gobinath,htc,1454034360000,0770000075,OUTGOING,1454034360000,1454034540000
gobinath,htc,1454039580000,0770000052,OUTGOING,1454039580000,1454040000000
gobinath,htc,1454040840000,0770000046,INCOMING,1454040840000,1454041680000
gobinath,htc,1454047200000,0770000085,INCOMING,1454047200000,1454050080000
gobinath,htc,1454053440000,0770000082,INCOMING,1454053440000,1454053740000
gobinath,htc,1454059320000,0770000045,OUTGOING,1454059320000,1454061420000
gobinath,htc,1454065200000,0770000019,INCOMING,1454065200000,1454066340000
gobinath,htc,1454071020000,0770000020,OUTGOING,1454071020000,1454071500000
gobinath,htc,1454074740000,0770000059,INCOMING,1454074740000,1454078040000
gobinath,htc,1454083200000,0770000052,INCOMING,1454083200000,1454086740000
gobinath,htc,1454088300000,0770000039,OUTGOING,1454088300000,1454089020000
gobinath,htc,1454094780000,0770000073,INCOMING,1454094780000,1454095560000
gobinath,htc,1454098740000,0770000031,OUTGOING,1454098740000,1454098980000
gobinath,htc,1454106000000,0770000099,OUTGOING,1454106000000,1454106720000
gobinath,htc,1454109900000,0770000047,MISSED,1454109900000,1454109900000
gobinath,htc,1454111640000,0770000019,OUTGOING,1454111640000,1454111820000
gobinath,htc,1454112120000,0770000098,OUTGOING,1454112120000,1454113920000
gobinath,htc,1454114880000,0770000050,MISSED,1454114880000,1454114880000
gobinath,htc,1454118960000,0770000083,INCOMING,1454118960000,1454121780000
gobinath,htc,1454122440000,0770000010,MISSED,1454122440000,1454122440000
gobinath,htc,1454123040000,0770000017,INCOMING,1454123040000,1454123640000
gobinath,htc,1454127300000,0770000000,OUTGOING,1454127300000,1454128080000
gobinath,htc,1454131080000,0770000077,OUTGOING,1454131080000,1454131800000
gobinath,htc,1454136840000,0770000069,MISSED,1454136840000,1454136840000
gobinath,htc,1454143980000,0770000095,INCOMING,1454143980000,1454146620000
gobinath,htc,1454150820000,0770000024,MISSED,1454150820000,1454150820000
gobinath,htc,1454155380000,0770000097,OUTGOING,1454155380000,1454155740000
gobinath,htc,1454156520000,0770000083,INCOMING,1454156520000,1454157900000
gobinath,htc,1454161920000,0770000097,INCOMING,1454161920000,1454165400000
gobinath,htc,1454172840000,0770000052,INCOMING,1454172840000,1454175840000
gobinath,htc,1454181720000,0770000039,OUTGOING,1454181720000,1454184360000
gobinath,htc,1454188380000,0770000043,MISSED,1454188380000,1454188380000
gobinath,htc,1454188860000,0770000022,MISSED,1454188860000,1454188860000
gobinath,htc,1454192880000,0770000036,MISSED,1454192880000,1454192880000
gobinath,htc,1454199000000,0770000025,INCOMING,1454199000000,1454202480000
gobinath,htc,1454206800000,0770000072,INCOMING,1454206800000,1454207460000
gobinath,htc,1454212080000,0770000024,OUTGOING,1454212080000,1454213280000
gobinath,htc,1454217540000,0770000023,OUTGOING,1454217540000,1454218020000
gobinath,htc,1454218500000,0770000002,INCOMING,1454218500000,1454218980000
gobinath,htc,1454221200000,0770000076,INCOMING,1454221200000,1454222940000
gobinath,htc,1454225520000,0770000049,OUTGOING,1454225520000,1454226960000
gobinath,htc,1454230320000,0770000035,OUTGOING,1454230320000,1454233560000
gobinath,htc,1454239320000,0770000092,MISSED,1454239320000,1454239320000
gobinath,htc,1454245560000,0770000044,INCOMING,1454245560000,1454248020000
gobinath,htc,1454249760000,0770000096,INCOMING,1454249760000,1454252100000
gobinath,htc,1454254800000,0770000016,INCOMING,1454254800000,1454258160000
gobinath,htc,1454259900000,0770000032,MISSED,1454259900000,1454259900000
gobinath,htc,1454264580000,0770000024,MISSED,1454264580000,1454264580000
gobinath,htc,1454270700000,0770000037,MISSED,1454270700000,1454270700000
gobinath,htc,1454277600000,0770000057,MISSED,1454277600000,1454277600000
gobinath,htc,1454283600000,0770000006,MISSED,1454283600000,1454283600000
gobinath,htc,1454288400000,0770000084,INCOMING,1454288400000,1454289420000
gobinath,htc,1454291520000,0770000038,OUTGOING,1454291520000,1454294280000
gobinath,htc,1454301060000,0770000064,INCOMING,1454301060000,1454301540000
gobinath,htc,1454306580000,0770000070,INCOMING,1454306580000,1454307540000
gobinath,htc,1454313840000,0770000069,INCOMING,1454313840000,1454316660000
gobinath,htc,1454317380000,0770000067,OUTGOING,1454317380000,1454318400000
gobinath,htc,1454322060000,0770000095,INCOMING,1454322060000,1454323500000
gobinath,htc,1454327400000,0770000042,OUTGOING,1454327400000,1454328960000
gobinath,htc,1454329680000,0770000024,OUTGOING,1454329680000,1454330520000
gobinath,htc,1454332080000,0770000061,OUTGOING,1454332080000,1454335020000
